SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW
6/13/23,25,22830,24315,20343,1184,6538,9386,15566,0,6,-2336,942,977,1003,-453,-526,927,1298,998,0
6/13/23,26,22543,24027,20085,1263,6538,9513,15566,0,4,-2416,958,992,1003,-453,-527,941,1298,995,0
6/13/23,27,22189,23671,19817,1305,6538,9571,15566,0,3,-2298,951,991,1002,-453,-526,995,1297,817,0
6/13/23,28,21890,23374,19564,1347,6538,9406,15566,0,4,-2192,951,990,1004,-453,-527,999,1298,802,0
6/13/23,29,21840,23322,19571,1365,6538,9109,15566,0,3,-2140,984,857,1003,-453,-526,907,1298,801,0
6/13/23,30,21921,23403,19681,1383,6538,8699,15566,0,3,-2064,983,837,1004,-453,-526,900,1298,799,0
6/13/23,31,22042,23526,19885,1391,6538,8112,15566,0,4,-1501,568,371,1003,-453,-527,808,1298,691,0
6/13/23,32,22779,24263,20700,1398,6538,7383,15566,0,5,-1212,533,330,1003,-453,-526,801,1298,681,0
6/13/23,33,23274,24760,21246,1406,6538,6565,15566,0,6,-1103,561,547,1003,-453,-527,697,1296,776,0
6/13/23,34,24267,25751,22251,1414,6538,5684,15566,0,5,-946,567,570,1003,-453,-526,689,1296,784,0
6/13/23,35,25131,26616,23134,1385,6538,4834,15566,0,5,-978,899,684,1003,-453,-527,417,1298,791,0
6/13/23,36,25914,27398,23869,1356,6538,3940,15566,0,5,-963,929,692,1003,-453,-526,397,1298,792,0
6/13/23,37,26258,27743,24263,1292,6538,3105,15566,0,6,-781,907,544,725,-453,-526,473,1298,792,0
6/13/23,38,26803,28289,24872,1228,6538,2267,15566,0,6,-738,905,535,680,-453,-527,478,1298,793,0
6/13/23,39,27282,28768,25358,1215,6538,1551,15566,0,6,-584,834,876,313,-453,-527,655,1298,839,0
6/13/23,40,27299,28785,25331,1201,6538,969,15566,0,6,-729,827,906,306,-453,-527,669,1298,843,0
6/13/23,41,27671,29156,25360,1230,6538,520,15566,0,6,-826,744,805,503,-453,-526,753,1297,757,0
6/13/23,42,27392,28877,25036,1259,6538,174,15566,0,6,-1073,736,793,528,-453,-526,759,1298,746,0
6/13/23,43,26751,28236,24471,1271,6538,14,15566,0,5,-1024,584,641,266,-453,-527,390,1298,526,0
6/13/23,44,26175,27660,23981,1282,6538,0,15566,0,6,-813,568,623,245,-453,-526,364,1285,503,0
6/13/23,45,25609,27094,23472,1289,6538,0,15566,0,5,-787,395,404,212,-453,-527,288,1087,336,0
6/13/23,46,24981,26465,22894,1295,6538,0,15566,0,5,-1073,381,381,211,-453,-526,283,1044,318,0
6/13/23,47,23557,25011,21592,1288,6538,0,15566,0,3,-1151,468,187,-87,-399,-465,178,834,136,0
6/13/23,48,22280,23752,20410,1281,6538,0,15566,0,93,-1122,476,168,-104,-440,-335,170,780,120,0
6/14/23,1,21336,22971,19548,1244,6538,0,15566,0,135,-1068,484,99,-295,-453,-242,-10,408,146,0
6/14/23,2,20602,22383,18893,1206,6538,0,15570,0,135,-974,484,94,-319,-453,-351,-23,335,150,0
6/14/23,3,20060,21940,18406,1167,6538,0,15570,0,135,-947,459,158,-302,-453,-408,-82,39,249,0
6/14/23,4,19645,21491,18029,1128,6538,0,15570,0,135,-1044,458,162,-301,-453,-365,-86,-6,256,0
6/14/23,5,19354,21330,17778,1090,6538,0,15570,0,134,-938,631,51,-355,-453,-355,-172,-7,113,0
6/14/23,6,18985,20938,17415,1052,6538,0,15570,0,134,-1098,645,41,-359,-453,-321,-179,-7,102,0
6/14/23,7,18649,20968,17108,1007,6538,0,15570,0,134,-1117,569,108,-365,-453,-217,-643,-7,264,0
6/14/23,8,18515,20872,16978,961,6538,0,15570,0,133,-1099,563,114,-381,-453,-204,-677,-9,279,0
6/14/23,9,18416,20858,16908,948,6538,0,15570,0,134,-823,520,114,-800,-453,-117,-391,-47,279,0
6/14/23,10,18160,20580,16668,934,6538,1,15570,0,134,-865,513,113,-802,-453,-120,-371,-40,278,0
6/14/23,11,18451,20698,16927,905,6538,88,15570,0,133,-610,60,65,-722,-379,-14,-499,150,179,0
6/14/23,12,19198,21366,17578,876,6538,398,15570,0,133,-654,31,60,-714,-296,-17,-508,200,172,0
6/14/23,13,20940,22743,19144,867,6538,868,15570,0,86,-692,150,21,-773,-152,0,-292,571,292,0
6/14/23,14,21945,23604,19981,858,6538,1451,15570,0,6,-799,161,23,-724,-101,-52,-276,650,308,0
6/14/23,15,23990,24941,21778,831,6538,2171,15570,0,4,-1208,479,423,304,-246,-201,209,1020,625,0
6/14/23,16,24117,25268,21771,803,6538,2998,15570,0,5,-1391,510,465,374,-293,-353,250,1086,659,0
6/14/23,17,24706,26129,22173,828,6538,3920,15570,0,5,-1817,816,768,762,-423,-495,940,1270,968,0
6/14/23,18,24520,26005,21961,852,6538,4884,15570,0,5,-1910,843,799,765,-453,-527,996,1298,996,0
6/14/23,19,24407,25893,21812,899,6538,5855,15570,0,6,-1961,992,975,897,-453,-527,999,1298,998,0
6/14/23,20,23914,25400,21338,945,6538,6774,15570,0,6,-1914,1004,991,902,-453,-527,1000,1298,998,0
6/14/23,21,23250,24736,20692,1009,6538,7586,15570,0,6,-1853,1004,947,861,-453,-527,961,1297,998,0
6/14/23,22,22837,24323,20327,1072,6538,8286,15570,0,6,-1801,1004,944,860,-453,-527,958,1298,998,0
6/14/23,23,22446,23931,20010,1112,6538,8892,15570,0,6,-1648,1004,987,998,-453,-526,996,1298,998,0
6/14/23,24,22228,23713,19815,1151,6538,9349,15570,0,5,-1634,1004,992,1004,-453,-527,999,1298,998,0
6/14/23,25,22064,23548,19691,1186,6538,9640,15570,0,5,-1794,1004,992,932,-453,-526,998,1297,998,0
6/14/23,26,21893,23377,19606,1220,6538,9804,15570,0,4,-1723,1003,991,927,-453,-527,998,1298,998,0
6/14/23,27,21469,22948,19232,1206,6538,9807,15570,0,4,-1407,918,947,928,-448,-527,852,1298,998,0
6/14/23,28,21076,22555,18871,1191,6538,9655,15570,0,4,-1596,911,941,928,-449,-526,842,1274,998,0
6/14/23,29,21129,22612,18976,1195,6538,9351,15570,0,4,-1522,936,827,993,-453,-526,896,903,998,0
6/14/23,30,21510,22994,19386,1198,6538,8902,15570,0,4,-1162,938,813,998,-453,-527,900,865,995,0
6/14/23,31,21831,23316,19741,1208,6538,8316,15570,0,5,-798,985,574,763,-453,-527,670,1144,818,0
6/14/23,32,22781,24224,20657,1217,6538,7594,15570,0,4,-623,1000,556,745,-413,-526,654,1188,798,0
6/14/23,33,23786,25166,21608,1260,6538,6764,15570,0,5,-478,1534,716,846,-348,-527,777,1230,576,0
6/14/23,34,24787,26235,22535,1302,6538,5874,15570,0,5,-360,1573,727,854,-416,-527,786,1240,557,0
6/14/23,35,25824,27197,23520,1320,6538,4959,15570,0,5,-136,1551,539,833,-348,-520,732,1291,646,0
6/14/23,36,26733,28106,24406,1337,6538,4038,15570,0,6,-136,1519,520,769,-344,-523,727,1298,653,0
6/14/23,37,27094,28341,24820,1326,6538,3156,15570,0,5,12,1342,402,9,-314,-428,253,1298,610,0
6/14/23,38,27512,28764,25251,1314,6538,2325,15570,0,6,88,1325,400,1,-340,-406,216,1297,604,0
6/14/23,39,27448,29538,25277,1262,6538,1604,15570,0,6,335,1346,852,-592,-323,-336,-333,1298,551,0
6/14/23,40,27535,29872,25295,1210,6538,1014,15570,0,6,460,1348,889,-734,-362,-362,-373,1298,548,0
6/14/23,41,27599,29724,25307,1209,6538,522,15570,0,5,213,1310,834,-828,-316,-476,66,1298,690,0
6/14/23,42,27591,29731,25327,1208,6538,172,15570,0,6,-55,1304,821,-831,-396,-407,99,1298,697,0
6/14/23,43,26867,28746,24646,1240,6538,14,15570,0,5,-6,917,412,-490,-385,-499,70,1298,342,0
6/14/23,44,26600,28459,24463,1272,6538,0,15570,0,5,68,886,375,-436,-441,-477,68,1293,308,0
6/14/23,45,26003,27732,23940,1275,6538,0,15570,0,6,36,950,216,-220,-446,-493,-64,1223,119,0
6/14/23,46,25138,26863,23128,1277,6538,0,15570,0,6,245,948,200,-193,-437,-515,-74,1209,97,0
6/14/23,47,23311,25914,21418,1249,6538,0,15570,0,4,447,443,71,-594,-393,-464,-441,1157,-207,0
6/14/23,48,22268,24778,20477,1221,6538,0,15570,0,27,212,395,61,-628,-339,-314,-467,1127,-235,0
6/15/23,1,21290,24397,19541,1154,6538,0,15570,0,75,200,227,115,-884,-339,-230,-763,771,-316,0
6/15/23,2,20681,23778,18989,1086,6538,0,15574,0,75,114,213,120,-888,-339,-187,-785,704,-323,0
6/15/23,3,20063,23320,18422,1033,6538,0,15574,0,80,142,325,164,-971,-339,-327,-735,471,-305,0
6/15/23,4,19882,23102,18279,980,6538,0,15574,0,75,150,334,167,-979,-339,-292,-732,421,-303,0
6/15/23,5,19548,22167,17882,931,6538,0,15574,0,75,118,441,172,-840,-339,-204,-413,170,-248,0
6/15/23,6,19212,21754,17585,881,6538,0,15574,0,75,2,449,173,-830,-339,-166,-390,128,-242,0
6/15/23,7,18986,21848,17368,830,6538,0,15574,0,75,-61,476,215,-1000,-339,-173,-532,56,-243,0
6/15/23,8,18993,21825,17342,778,6538,0,15574,0,75,-26,477,216,-1014,-339,-119,-542,46,-243,0
6/15/23,9,18727,21835,17100,755,6538,0,15574,0,75,-9,334,72,-1013,-339,-76,-829,51,-276,0
6/15/23,10,18689,21879,17041,732,6538,1,15574,0,75,-170,322,59,-1014,-347,-122,-850,70,-282,0
6/15/23,11,19025,22285,17375,695,6538,93,15574,0,8,-169,208,-4,-1014,-297,-15,-994,361,-428,0
6/15/23,12,19587,22786,17909,657,6538,381,15574,0,3,-259,210,-1,-1013,-242,0,-1003,428,-437,0
6/15/23,13,21346,23626,19546,617,6538,794,15574,0,3,-246,908,403,-917,-170,0,-481,797,-209,0
6/15/23,14,22616,24818,20671,577,6538,1362,15574,0,4,-188,976,442,-832,-215,-33,-437,870,-181,0
6/15/23,15,24587,25620,22377,539,6538,1963,15574,0,5,-826,1533,725,195,-352,-176,247,1147,299,0
6/15/23,16,25041,26187,22765,501,6538,2785,15574,0,4,-786,1578,750,230,-315,-327,303,1193,347,0
6/15/23,17,25602,27003,23094,511,6538,3736,15574,0,5,-1459,1493,861,811,-420,-476,548,1284,588,0
6/15/23,18,25414,26899,22854,520,6538,4665,15574,0,5,-1544,1486,866,860,-453,-527,565,1298,612,0
6/15/23,19,25115,26600,22636,537,6538,5547,15574,0,5,-1478,1691,670,764,-453,-527,792,1297,763,0
6/15/23,20,24785,26270,22281,554,6538,6403,15574,0,5,-1508,1707,653,757,-453,-527,809,1298,775,0
6/15/23,21,23657,25141,21147,603,6538,7285,15574,0,5,-1559,1492,583,893,-453,-526,400,1295,641,0
6/15/23,22,23280,24765,20834,652,6538,8017,15574,0,5,-1476,1478,581,908,-453,-527,371,1272,632,0
6/15/23,23,23233,24718,20818,685,6538,8563,15574,0,6,-1482,1890,856,949,-453,-526,509,901,774,0
6/15/23,24,23085,24571,20680,717,6538,8991,15574,0,6,-1483,1924,884,948,-453,-527,519,846,789,0
6/15/23,25,22991,24477,20638,749,6538,9241,15574,0,6,-1446,1806,976,694,-453,-527,638,848,919,0
6/15/23,26,22805,24291,20475,780,6538,9438,15574,0,6,-1362,1798,983,690,-453,-527,646,852,931,0
6/15/23,27,22581,24066,20279,787,6538,9310,15574,0,6,-1318,1902,888,845,-453,-526,792,921,893,0
6/15/23,28,22432,23918,20107,794,6538,9071,15574,0,6,-1317,1902,877,858,-453,-527,802,936,890,0
6/15/23,29,22218,23703,19958,810,6538,8691,15574,0,6,-1110,1369,695,476,-453,-526,923,1006,891,0
6/15/23,30,22425,23911,20162,825,6538,8259,15574,0,6,-1087,1324,679,447,-453,-527,931,1015,889,0
6/15/23,31,22593,24079,20373,857,6538,7816,15574,0,6,-986,1488,730,559,-453,-527,630,990,773,0
6/15/23,32,23397,24882,21123,889,6538,7101,15574,0,6,-983,1502,735,566,-453,-526,608,1002,761,0
6/15/23,33,24070,25555,21730,939,6538,6307,15574,0,6,-1012,1397,722,676,-453,-526,646,1259,700,0
6/15/23,34,24792,26277,22391,989,6538,5545,15574,0,5,-1083,1390,724,688,-453,-527,649,1298,698,0
6/15/23,35,25882,27365,23419,979,6538,4726,15574,0,4,-1089,1650,933,518,-453,-526,687,1298,973,0
6/15/23,36,26682,28165,24216,969,6538,3921,15574,0,4,-1003,1671,950,491,-453,-526,688,1298,998,0
6/15/23,37,26633,28478,24290,952,6538,3067,15574,0,5,-628,1664,829,-407,-446,-487,96,1298,999,0
6/15/23,38,27064,29023,24732,934,6538,2302,15574,0,6,-515,1664,818,-494,-434,-525,49,1298,998,0
6/15/23,39,27470,29822,25186,870,6538,1618,15574,0,5,-356,1821,824,-868,-452,-527,18,1298,998,0
6/15/23,40,27848,30206,25483,805,6538,1004,15574,0,4,-423,1834,824,-875,-453,-526,16,1298,998,0
6/15/23,41,27811,30256,25474,776,6538,522,15574,0,6,-260,1775,825,-959,-453,-527,1,1298,998,0
6/15/23,42,27600,30032,25259,747,6538,183,15574,0,6,-250,1767,820,-947,-453,-526,0,1298,998,0
6/15/23,43,27159,28825,24863,759,6538,21,15574,0,6,-453,1346,486,-180,-453,-527,155,1298,994,0
6/15/23,44,26461,28061,24257,770,6538,0,15574,0,6,-554,1310,457,-134,-453,-507,166,1298,992,0
6/15/23,45,25818,27163,23690,779,6538,0,15574,0,6,-752,1220,569,-6,-453,-380,251,1298,825,0
6/15/23,46,25152,26538,23026,787,6538,0,15574,0,6,-883,1210,577,0,-453,-427,258,1298,800,0
6/15/23,47,23462,25062,21468,781,6538,0,15574,0,5,-819,938,385,-198,-399,-408,-90,1298,129,0
6/15/23,48,22481,24055,20567,774,6538,0,15574,0,15,-873,916,363,-222,-440,-281,-116,1297,68,0
6/16/23,1,21587,23560,19764,699,6538,0,15574,0,76,-811,874,98,-344,-453,-353,-247,1288,4,0
6/16/23,2,21047,23007,19265,624,6538,0,15578,0,75,-757,862,72,-358,-453,-316,-256,1280,-2,0
6/16/23,3,20488,22856,18742,573,6538,0,15578,0,76,-791,215,42,-695,-453,-166,-478,1171,33,0
6/16/23,4,20181,22495,18477,522,6538,0,15578,0,76,-692,156,38,-702,-453,-89,-494,1148,36,0
6/16/23,5,19946,21760,18247,496,6538,0,15578,0,76,-676,8,23,-339,-399,-4,-483,1049,-13,0
6/16/23,6,19636,21471,17953,470,6538,0,15578,0,75,-770,-1,21,-311,-447,0,-482,1030,-19,0
6/16/23,7,19348,21307,17623,448,6538,0,15578,0,75,-872,-22,19,-411,-449,0,-483,958,-19,0
6/16/23,8,19152,21102,17449,426,6538,0,15578,0,76,-858,-20,19,-419,-429,0,-484,942,-22,0
6/16/23,9,18916,21478,17275,428,6538,0,15578,0,75,-714,305,19,-846,-303,0,-670,860,-168,0
6/16/23,10,18655,21292,17012,429,6538,1,15578,0,75,-951,334,18,-879,-316,0,-683,871,-184,0
6/16/23,11,18848,22008,17226,416,6538,83,15578,0,75,-725,293,-41,-1008,-190,0,-917,1242,-429,0
6/16/23,12,19214,22275,17545,403,6538,373,15578,0,75,-669,311,-35,-1012,-62,0,-932,1298,-445,0
6/16/23,13,20984,23154,19093,393,6538,796,15578,0,75,-812,1309,661,-1014,-63,0,-415,1298,-103,0
6/16/23,14,22252,24128,20232,382,6538,1355,15578,0,13,-786,1405,729,-912,-17,0,-373,1298,-61,0
6/16/23,15,23989,24691,21733,373,6538,2029,15578,0,6,-1279,1246,894,-9,-147,-40,258,1297,705,0
6/16/23,16,24729,25523,22267,364,6538,2789,15578,0,6,-1630,1235,908,0,-272,-16,310,1298,776,0
6/16/23,17,25464,26523,22851,376,6538,3646,15578,0,6,-1969,1509,849,559,-415,-138,904,1298,952,0
6/16/23,18,25372,26505,22697,387,6538,4559,15578,0,6,-2085,1526,843,686,-453,-174,950,1298,969,0
6/16/23,19,24938,26001,22289,404,6538,5458,15578,0,6,-2088,1165,760,657,-453,-104,950,1297,996,0
6/16/23,20,24615,25750,21982,421,6538,6300,15578,0,5,-2084,1134,753,655,-453,-177,950,1298,998,0
6/16/23,21,23881,24914,21286,458,6538,7070,15578,0,5,-2189,1397,807,668,-453,-75,927,1298,917,0
6/16/23,22,23624,24649,21061,495,6538,7787,15578,0,5,-2156,1418,813,669,-453,-67,925,1298,907,0
6/16/23,23,22966,23866,20415,517,6538,8381,15578,0,5,-2125,1392,864,674,-392,-3,955,1298,730,0
6/16/23,24,22575,23493,20106,538,6538,8653,15578,0,5,-2247,1390,867,674,-413,0,957,1298,717,0
6/16/23,25,22512,23338,20036,553,6538,9003,15578,0,5,-1942,1383,818,572,-321,0,773,1298,969,0
6/16/23,26,22448,23298,19954,567,6538,9154,15578,0,4,-1884,1377,813,568,-346,0,759,1297,990,0
6/16/23,27,21955,22748,19521,579,6538,8969,15578,0,3,-1704,811,828,377,-290,0,641,1298,955,0
6/16/23,28,21789,22572,19438,591,6538,8774,15578,0,3,-1543,764,828,362,-280,0,632,1298,951,0
6/16/23,29,21955,22717,19670,624,6538,8381,15578,0,2,-1398,876,782,515,-260,0,492,1298,961,0
6/16/23,30,21942,22708,19663,656,6538,7865,15578,0,4,-1422,889,772,527,-262,0,481,1298,958,0
6/16/23,31,22053,22792,19816,675,6538,7304,15578,0,4,-1181,1319,449,755,-235,0,504,1298,702,0
6/16/23,32,22637,23430,20389,693,6538,6631,15578,0,4,-1139,1356,420,770,-289,0,505,1298,678,0
6/16/23,33,23279,23991,21031,719,6538,5946,15578,0,5,-1012,1517,509,550,-207,0,595,1298,549,0
6/16/23,34,24088,24703,21811,744,6538,5093,15578,0,5,-883,1531,520,545,-110,0,602,1298,537,0
6/16/23,35,24951,25685,22678,726,6538,4419,15578,0,4,-740,1271,729,306,-230,0,456,1298,535,0
6/16/23,36,25680,26394,23391,708,6538,3575,15578,0,4,-656,1254,751,303,-210,0,446,1298,538,0
6/16/23,37,26502,27095,24194,699,6538,2683,15578,0,3,-479,1572,914,133,-90,0,324,1298,745,0
6/16/23,38,26886,27524,24592,690,6538,1906,15578,0,5,-512,1601,928,120,-133,0,316,1298,764,0
6/16/23,39,27183,27842,24954,649,6538,1246,15578,0,2,-484,1705,844,6,-157,0,289,1298,726,0
6/16/23,40,26997,27625,24723,607,6538,763,15578,0,3,-564,1711,833,0,-125,0,287,1298,721,0
6/16/23,41,26260,26833,24027,595,6538,409,15578,0,3,-511,1423,623,94,-70,0,261,1298,641,0
6/16/23,42,26024,26621,23827,582,6538,141,15578,0,4,-499,1398,605,103,-93,0,258,1298,630,0
6/16/23,43,25626,26290,23482,588,6538,10,15578,0,6,-501,1313,747,199,-100,0,-58,1298,381,0
6/16/23,44,25365,26041,23245,593,6538,0,15578,0,5,-487,1306,756,209,-89,0,-82,1298,357,0
6/16/23,45,25006,25621,22941,589,6538,0,15578,0,5,-485,1406,458,237,-110,0,46,1298,258,0
6/16/23,46,24429,25149,22394,584,6538,0,15578,0,5,-491,1405,425,230,-215,0,55,1298,245,0
6/16/23,47,23071,24096,21102,573,6538,0,15578,0,5,-602,622,110,-183,-337,0,197,1298,100,0
6/16/23,48,22163,23223,20285,561,6538,0,15578,0,5,-594,553,79,-189,-366,0,207,1276,85,0
6/17/23,1,20824,22037,19058,518,6538,0,15578,0,5,-435,471,48,-326,-333,0,-17,918,-32,0
6/17/23,2,20218,21455,18495,475,6538,0,15578,0,4,-378,466,44,-331,-324,0,-34,847,-44,0
6/17/23,3,19747,20890,18052,471,6538,0,15578,0,73,-372,746,-52,-200,-255,0,34,578,-63,0
6/17/23,4,19395,20427,17740,467,6538,0,15578,0,77,-248,768,-61,-186,-145,0,40,514,-63,0
6/17/23,5,19050,19847,17426,461,6538,0,15578,0,76,-336,636,-62,104,-159,0,41,143,31,0
6/17/23,6,18800,19617,17202,455,6538,0,15578,0,90,-350,626,-59,115,-168,0,42,83,41,0
6/17/23,7,18609,19593,17015,457,6538,0,15578,0,135,-331,772,145,-209,-140,0,62,7,173,0
6/17/23,8,18310,19301,16716,459,6538,0,15578,0,135,-258,782,164,-212,-138,0,63,-6,186,0
6/17/23,9,17967,18958,16430,479,6538,0,15578,0,135,-312,375,121,-110,-206,0,-34,-6,246,0
6/17/23,10,17551,18598,16058,498,6538,0,15578,0,135,-407,343,117,-104,-260,0,-42,-6,251,0
6/17/23,11,17560,18752,16081,507,6538,98,15578,0,134,-370,494,110,-309,-243,0,13,-6,252,0
6/17/23,12,17671,18845,16155,516,6538,372,15578,0,135,-326,506,112,-335,-204,0,18,18,254,0
6/17/23,13,18499,19471,16881,518,6538,693,15578,0,135,-206,375,213,-149,-188,0,265,392,368,0
6/17/23,14,18794,19687,17155,519,6538,1077,15578,0,51,-216,368,228,-127,-204,-11,283,441,384,0
6/17/23,15,19826,20807,18068,505,6538,1530,15578,0,5,-571,692,584,428,-342,-134,456,336,746,0
6/17/23,16,20536,21604,18664,490,6538,2051,15578,0,5,-470,725,621,518,-311,-252,469,343,781,0
6/17/23,17,21800,23124,19768,505,6538,2553,15578,0,5,-946,1183,866,779,-419,-400,897,714,927,0
6/17/23,18,22080,23537,19940,519,6538,2930,15578,0,5,-1028,1225,890,784,-453,-499,929,792,942,0
6/17/23,19,22592,24076,20354,556,6538,3395,15578,0,4,-1212,1623,961,979,-453,-527,995,1164,994,0
6/17/23,20,22618,24102,20362,592,6538,3739,15578,0,3,-1247,1657,968,1003,-453,-528,999,1223,998,0
6/17/23,21,22683,24166,20438,624,6538,4219,15578,0,2,-1066,1811,971,988,-453,-528,999,1288,998,0
6/17/23,22,22293,23777,20047,655,6538,4828,15578,0,2,-1168,1826,971,987,-453,-529,999,1298,998,0
6/17/23,23,21911,23395,19675,692,6538,5084,15578,0,3,-1262,1985,990,1003,-453,-528,999,1298,998,0
6/17/23,24,21656,23141,19412,729,6538,5419,15578,0,4,-1233,2000,992,1003,-453,-528,999,1298,998,0
6/17/23,25,21476,22961,19243,759,6538,5665,15578,0,4,-1321,2000,992,1003,-453,-528,999,1297,998,0
6/17/23,26,21207,22692,19000,789,6538,5892,15578,0,4,-1296,2000,992,1004,-453,-528,999,1297,997,0
6/17/23,27,20840,22325,18663,802,6538,5549,15578,0,4,-1276,2000,992,1004,-453,-528,999,1298,998,0
6/17/23,28,20125,21610,17988,815,6538,5557,15578,0,4,-1213,2000,992,1003,-453,-528,999,1298,998,0
6/17/23,29,19830,21314,17724,823,6538,5672,15578,0,4,-1138,2000,992,1003,-453,-527,999,1298,998,0
6/17/23,30,19894,21377,17820,830,6538,5637,15578,0,4,-1053,2000,992,1003,-453,-526,999,1287,998,0
6/17/23,31,20136,21620,18046,829,6538,5282,15578,0,4,-956,2000,992,1003,-453,-527,981,1111,998,0
6/17/23,32,20656,22140,18521,827,6538,4702,15578,0,4,-891,1998,987,997,-453,-527,978,1061,997,0
6/17/23,33,21073,22558,18918,808,6538,4555,15578,0,5,-646,1747,695,628,-453,-527,499,691,953,0
6/17/23,34,21823,23308,19643,789,6538,4115,15578,0,5,-431,1719,666,621,-453,-527,463,647,947,0
6/17/23,35,22847,24331,20664,764,6538,3647,15578,0,5,-111,1078,505,589,-453,-526,671,822,837,0
6/17/23,36,23638,25123,21441,739,6538,3001,15578,0,5,-119,1028,495,564,-453,-527,686,871,827,0
6/17/23,37,24172,26116,21997,723,6538,2458,15578,0,5,-12,1387,774,-459,-453,-527,296,1243,856,0
6/17/23,38,24508,26529,22409,706,6538,1800,15578,0,5,18,1421,798,-561,-453,-502,267,1298,855,0
6/17/23,39,24345,26673,22300,671,6538,1289,15578,0,5,181,1676,669,-795,-442,-371,-215,1298,638,0
6/17/23,40,24334,26725,22204,636,6538,874,15578,0,5,-47,1695,655,-799,-453,-383,-251,1298,621,0
6/17/23,41,24173,26635,22055,628,6538,509,15578,0,5,103,1485,517,-942,-453,-342,-220,1298,753,0
6/17/23,42,24141,26678,22031,619,6538,209,15578,0,5,57,1469,502,-947,-453,-414,-218,1298,761,0
6/17/23,43,23990,26324,21926,634,6538,26,15578,0,6,109,1369,395,-727,-453,-303,-345,1298,462,0
6/17/23,44,23881,26248,21841,648,6538,0,15578,0,6,162,1363,385,-699,-453,-356,-353,1298,430,0
6/17/23,45,23675,25818,21674,667,6538,0,15578,0,6,110,1447,401,-520,-453,-405,-259,1298,163,0
6/17/23,46,23064,25174,21093,685,6538,0,15578,0,5,-25,1437,400,-499,-453,-401,-252,1298,139,0
6/17/23,47,21947,23659,20086,692,6538,0,15578,0,5,-114,476,227,-194,-399,-335,-279,1298,160,0
6/17/23,48,21112,22670,19334,699,6538,0,15578,0,5,-176,384,209,-148,-440,-184,-281,1290,163,0
6/18/23,1,20286,21899,18589,668,6538,0,15578,0,5,-97,377,98,-294,-410,-38,-366,1173,191,0
6/18/23,2,19682,21192,18059,637,6538,0,15578,0,5,74,377,87,-300,-334,0,-371,1131,193,0
6/18/23,3,19115,20370,17579,632,6538,0,15578,0,5,298,513,101,-387,-363,0,70,762,196,0
6/18/23,4,18650,19911,17152,626,6538,0,15578,0,5,296,525,105,-393,-363,0,102,719,199,0
6/18/23,5,18434,19602,16933,616,6538,0,15578,0,38,136,726,313,-259,-362,0,-9,925,331,0
6/18/23,6,18133,19357,16638,605,6538,0,15578,0,76,384,745,334,-249,-363,-18,-18,933,343,0
6/18/23,7,17790,19056,16321,596,6538,0,15578,0,80,362,1062,412,-249,-363,-74,63,563,343,0
6/18/23,8,17554,18837,16100,587,6538,0,15578,0,88,106,1086,418,-249,-363,-83,68,495,343,0
6/18/23,9,17200,18618,15782,630,6538,0,15578,0,134,87,776,319,-294,-363,-15,-112,287,391,0
6/18/23,10,16882,18425,15509,672,6538,0,15578,0,134,217,750,310,-296,-363,-125,-125,248,394,0
6/18/23,11,16581,18159,15251,650,6538,25,15578,0,134,289,855,372,-300,-363,-110,-171,124,255,0
6/18/23,12,16693,18273,15360,628,6538,162,15578,0,133,138,863,376,-299,-363,-111,-174,129,243,0
6/18/23,13,17109,18530,15686,603,6538,448,15578,0,133,-22,779,329,-253,-363,-172,212,500,266,0
6/18/23,14,17269,18758,15790,577,6538,923,15578,0,133,-102,775,329,-249,-337,-270,239,573,275,0
6/18/23,15,17776,19097,16219,560,6538,1422,15578,0,22,-154,1205,635,63,-405,-394,154,857,637,0
